,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,아토피,쿨톤,all,탄력,웜톤,건성,피지과다,모공,트러블,각질,잡티,블랙헤드,약건성,홍조,중성,주름,다크서클,복합성,민감성,미백,지성,발림성,자극도,피부타입_건성에_좋아요,피부타입_복합성에_좋아요,피부타입_지성에_좋아요
1436,1456,A000000163374,kgy****,0,0,5,1,"일주일 특가세일할 때 샀어요
피부색에 자연스럽게 올려지는게 장점",0,2022,5,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1437,1457,A000000163374,jsh****,0,0,4,1,흠 흠 오리지널이 좋아서 사봤는데 지성용에 오일컨트롤이라는 기능이 있다는데  너무 기름져여 오리지널이 훨씬나아여 우째 이럴수가?ˀ 오히려 건성용 느낌,0,2022,5,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
1438,1458,A000000163374,모닥영,0,0,5,1,"기존에 셀퓨전씨 레이저 썬스크린을 사용하고 있다가 어드밴스드 클리어 썬스크린이 저렴하게 행사하길래 구입해서 사용해보았습니다. 레이저 썬스크린과 비교해서 보자면 첫번째, 발림성에서 레이저 썬스크린<어드밴스드 클리어 썬스크린 입니다. 레이저 썬스크린도 발림성이 좋지만 어드밴스드 클리어 썬스크린이 워낙 미끄러지듯이 발립니다. 그리고 톤 보정 효과의 경우 당연히 어드밴스드 클리어 썬스크린이 애초에 기능이 추가되서 나온거라 더 낫구요. 다만 레이저 썬스크린에 비해 어드밴스드 클리어 썬스크린이 유분감이 아주 살짝 더 느껴지는거 같았어요. 그래서 완전 지성피부보다는 복합성이신 분들께 추천드려요. 저는 요새 마스크를 껴서 파운데이션을 안바르다보니 완전 쌩얼일때는 레이저 썬스크린을 바르고, 조금 화장할때는 어드밴스드 클리어 썬스크린으로 톤보정정도 하면서 사용하고 있어요!",0,2022,5,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,1,0
1439,1459,A000000163374,oh****,0,0,3,1,"오일 프리인데 왜 유분이 이렇게 많은지 ㅠㅠ 
셀퓨전씨 흰색이랑 분홍색이 저한테 잘 맞고 
이건 못쓰겠네요 ㅠㅠ",0,2022,5,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,0
1440,1460,A000000163374,dntj****,0,0,3,1,건조햐피부라 한참지나니 얼굴이 좀당기는 느낌이듭니다 발림성이좋습니다,0,2022,5,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0
1441,1461,A000000163374,ss****,0,0,4,1,"예민한 피부라 선크림은 셀퓨전씨 많이 쓰고
이 제품은 메베 역할도 되는데 수부지 추천이라고 해서 샀어요
저는 너무 끈적거렸어요..
그만큼 화장이 잘 먹긴 하는데
시간 지나면 너무 번들거리고
가끔씩 화장 밀려요",0,2022,5,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,2,1,0,0
1442,1462,A000000163374,새콤달콤귤,0,0,3,1,제품 자체는 순하고 좋은 편인 것 같습니다. 그리고 메이크업 하지 않고 이 선크림 하나로 밝아지는 톤업 기능이 있는 듯합니다. SPF 와 PA 지수 덕분에 피부를 잘 지킬 수 있기를 기대합니다.,0,2022,5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1443,1463,A000000163374,thwls****,0,0,5,0,"진!짜! 완전 좋아요! 수부지에 블랙헤드 코랑 나비존에 있고ㅠㅠ 약간씩 각질 올라오는 피부고 강철 피부면서 그날에만 뾰루지 좀 올라오는 피부타입입니다. 원래 닥터지 약간 톤보정 되는 주황색 썬크림 5통 썼다가 좀 바꿔보고 싶어서 친구한테 추천 받아서 써봤는데 무슨 촉촉크림 바르는 것 마냥 발림성 완전 좋고요. 바르고 나서 안 예쁘게 허연 백탁 아니고 딱 자연스럽게 톤 보정 되고요. 수부지라 기초케어 막 여러개 꾸덕하게 안 바르고 산뜻한 타입으로 닥토, 로션, 크림 바르고 썬크림 약간 차르르하게 윤광 흐릅니다. 개기름 아님! 그리고 나서 세미매트쿠션 쓰면 전혀 안 뜨고 각질 부각 없고 잘 발리구요 나중에 무너질때도 몽글거리면서가 아니라 자연스럽게 무너져서 좋아용. 당분간은 요걸로 계속 사서 쓰려구요. 굿 굿",0,2022,5,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1
1444,1464,A000000163374,yeppity,0,0,5,1,여름에 파데프리용 선크림으로 좋아요 다른 톤업 선크림에 비해 발림성이 좋아요,0,2022,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1445,1465,A000000163374,guswl****,0,0,5,1,발림성도좋고 백탁현상없고 촉촉하게 발려서 너무좋아요!!!,0,2022,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1446,1466,A000000163374,ky****,0,0,4,1,세일해서 사보게되었는데 괜찮아요 살구빛색이라 톤업효과도있고 발림성도 좋네요 전 눈시림없었어요,0,2022,5,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1447,1467,A000000163374,따단,0,0,5,1,올리브영가서 선크림 사러간건아니구 다른제품들 구경할겸 해서 갓는데 마침 선크림을 무진장 싸게 할인해서 팔고잇는거에용 이미 선크림 장바구니에 넣어놔서 안사려다가 계산대앞에 저렇게싸게 팔고잇는데 어떻게 안사요~~그래서 홀린듯이 집어서 계산해보렸쥬 원래도 셀퓨전씨썬크림쓰는데 이제품은 아니고 젤 유명한거 빨간거 그거쓰는데 어차피 선크림 거기서거기 비슷할거같애서 함사봣저용 엄마가 맘에들어하셔서 이것도 뺏겻지만 셍퓨전시는 어떤제품이든 발림성ㅇ 다 좋은거같애요 정말 바르면 쓱쓱 사라지는데 넘즇아여 계속 계속 바르고싶어요아 아직도 칠십자느 나앗네용 넘길어여 삼백자채우기 포인트 받기 참힘들다 사진 올리는거만으로도 포인트채워지면 좋겟다 할튼 저는 이 선크림을 추천합니다 나쁘지않아용,0,2022,5,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1448,1468,A000000163374,yerin****,0,0,3,1,제 피부와 뭐가 안맞는지 사용후 트러블 발생하여 사용을 멈첬씁니다,0,2022,5,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1449,1469,A000000163374,yim****,0,0,5,1,좋아요. 너무 건조하지도 기름지지도 않아서 메이크업 전에 바르면 좋습니다,0,2022,5,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1450,1470,A000000163374,기초빼고는유목민,0,0,5,1,"기존에 셀퓨전싸 선크림을 사용하고 있었는데, 기특한 일주일 특가로 저렴하게 구매했어요!😇😇

우선 이 제품은 무기자차 제품이에요! 셀퓨전씨 제품은 더모 브랜드로 피부가 예민하신 분들도 사용하기에 부담스럽지 않은 성분으로 구성되어 있답니다.

아무래도 요즘에는 마스크를 항시 착용하기에 화장을 생략하고 썬크림만 바르는 경우가 대부분인데, 이 제품은 ✔️톤업 효과가 있어서 저처럼 마스크 착용으로 화장을 안 하시는데 톤업 기능 있는 썬크림을 찾는 분들께 추천드려요!

썬크림을 바르고 노세범 처리를 하는데, 이 제품은 ✔️오일 컨트롤 기능이 있어 뽀송한 마무리를 원하시는 복합성이나 지성이신 분들께 추천하고 싶습니다.

발림성도 부드럽게 잘 발리고 백탁 현상은 없어요. 이 제품을 바르고도 파운데이션이나 쿠션으로 피부 화장을 하여도 밀리지 않아 ✔️메이크업 베이스 대용으로 활용해도 좋습니다.",0,2022,5,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1
1451,1471,A000000163374,ab52****,0,0,5,1,톤업 효과도 잘되구요 냄새도 괜찮아요 자외선 차단도 괜찮은거 같아요,0,2022,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,0,1
1452,1472,A000000163374,sieuna,924,0,5,1,"저자극 최고
피부과에서도 사용한다건데 그 이유를 알 것 같아요",0,2022,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1453,1473,A000000163374,heesun****,0,0,5,1,셀퓨전씨 처음 접한 곳이 피부과였습니다 그만큼 안심하고 쓸 수 있는 선크림이라 4통째 쓰는중,0,2022,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1454,1474,A000000163374,yena****,0,0,4,1,처음 이 브랜드에서 선크림을 사는 건데 발림도 나쁘지 않고 특히나 화장 전에 사용하는게 밀림 현상이 거의 없어서 데일리고 사용하기 좋은 거 같아요!  톤 보정은 크게 효과가 없는 거 같은데 맨얼굴보다 약간은 화사해 보이는 거 같습니다. 피부타입은 건성보다는 지성이 더 나은 거 같아요,0,2022,5,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0
1455,1475,A000000163374,체메,0,0,2,1,저는 이거 바르고 햇빛쬐면 피부가 붉게 올라오고 두드러기가 나요 ㅠㅠㅠ 화상입은 것처럼요 ㅠㅠ,0,2022,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3,1,0,0
1456,1476,A000000163374,kyl****,0,0,5,1,썬크림을 살 때마다 실패했는데 친구가 이거 너무너무너무 좋다고 백번 말해서 속는샘치고 샀는데 와 진짜 좋아요 눈 시림 하나도 없고 원래 선크림 백탁 있는거 바르면 당기고 건조하고 그랬는데 이거는 그런거 하나도 없어요 촉촉하고 너무 잘발리고 너무 좋아요 근데 아쉬운게 가격 대비 양이 너무 적다는거..?…….그게 좀 아쉬워요ㅠㅠ지성인 분들은 바르면 너무 기름진다고 생각하실 수 있어요 하지만 저는 광나는걸 좋아하는 편이고 건조가 심해서 저에게는 너무너무너무 좋은 제품이에요 ㅎㅎ요즘은 이걸 베이스로 바르고 그 위에 파운데이션을 올리는데 정말 무너지는게 예쁘게 무너져요 저는 원래 썬크림을 손으로 안바르고 붓으로 바르거나 스펀지로 바르는데 이거는 손으로 발라도 너무너무 잘 발려요 백탁은 살짝 톤 만 밝게해주는 정도에요ㅎ,0,2022,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1457,1477,A000000163374,hus****,0,0,4,1,"쎌퓨전씨 톤업선크림 쓰고 이번에는 이거 샀는데, 자연스러운 톤업이고 당김이 덜한거같아요. 만족합니다🙂",0,2022,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1458,1478,A000000163374,pjy0****,0,0,5,1,톤업 선크림 찾는 분들이라면 만족하실 제품 같아요!! 제품 자체는 촉촉해서 지성분들이 처음에는 부담스럽게 느낄 수도 있을 것 같은데요!! 유분기 가득한 느낌이 아니라 수분같아서 부담없이 쓸 수 있어요!! 두껍게 올라가서 부담스러운 느낌이 아니라 얇게 밀착되어서 막 바르기에도 좋았어요!! 다만 향이 불호인 분들이 있을 것 같은데요!! 풀향같은 느낌인데 향이 상당히 강해서 처음에는 어색하더라고요!..!!  그래도 나쁜 향은 아니라서 익숙해지니 괜찮게 느껴졌어요~~ 그리고 요즘 파데프리가 유행인데 하나 쓱쓱 바르고 나가기에 좋습니다. 피부결이 깨끗해 보이는 느낌은 확실히 있어요! 색도 파데색이어서 자연스러운 커버력이 살짝 있는 듯합니다! 다만 정말 하얘지기를 바라시는 분이 쓰면 톤업이 부족할 수는 있을 것 같아요~,0,2022,5,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1459,1479,A000000163374,mmm33****,0,0,5,1,저는 지성이라서 바른후에 살짝 유분기가 도는 느낌이여서 바른후에 꼭 파우더를 사용해줄 정도,0,2022,5,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1,0,0
1460,1480,A000000163374,ruddhr****,0,0,5,1,"적당한 톤업 기능까지 있어서 잘 쓰고 있어요
엄마가 너무 좋아하시네용 생얼 같은데 뽀얘진 느낌이라고 ㅎㅎㅎ 민감한 피부도 좋았어요",0,2022,5,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1461,1481,A000000163374,koala****,0,0,5,1,"유분기가 좀 있기는한데 베이스 썬크림으로 최고..
발림성 좋고 약간 톤 보정이 되어서 더 좋네요^^(b",0,2022,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,1,0,0
1462,1482,A000000163374,쥬뗌ㅁ,0,0,4,1,"특가 행사로 판매할 때 사봤어요. 용량이 35미리리터 밖에 안 돼서 정가로는 못 살 거 같아요. ㅠㅠㅠ 그래도 색이 들어가 있어서 이거 하나만 바르면 자외선 차단이랑 약간의 화장 효과가 있어요. 백탁 현상은 없구요. 간단하게 집 앞에 나가야할 때 쓰기 좋습니다. 하지만 양이 적은 게 여전히 아쉬워요. ㅜㅜ
촉촉하게 잘 발리고요. 저한테는 눈 시림도 별로 없네요. 향이 살짝 석유향이라고 해야하나 특유의 향이 있어요. 바르고 난 다음에는 그 향이 사라지는 것 같구요. 처음 바를 때는 유분기가 있어보이지만 금방 스며들어서 걱정할 필요는 없습니다. 촉촉하기보다 살짝 건조하게 피부에 스며드는 느낌? 바르기 전에 다른 제품들도 수분을 꼭 보충해야 합니다. 무슨 성분 덕분인지 모르겠지만 피부가 반짝거려보이는 효과도 있어요.",0,2022,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1463,1491,A000000155727,스즈카,0,0,5,1,"우선 저는 아벤느 시칼파트를 쓰고 재생크림 매니아가 됐습니다. 그래서 특유의 꾸덕한 제형과 발림감도 좋아합니다. 더모코스메틱 브랜드도 맹신하고 자주 쓰는 편이라 성분도 안읽어보고 순할거라는 믿음으로 구매했습니다. 

굉장히 부정적인 리뷰들이 많은거 같은데 저는 매우 만족합니다. 인생 선크림을 찾은 거 같습니다. 매일 쓰고 하루에도 몇 번씩 덧발라줘야하는 선크림인만큼 정가는 조금 부답스럽습니다. 그래서 50% 세일할때 두 통을 샀습니다. 

크림 색상은 연두색으로 선크림으로서는 흔하지 않고 메이크업 베이스같은 색 입니다. 초록 색 계열 메이크업 베이스의 역할인 안면홍조를 줄여주는것 같이 효과도 솔직히 기대하며 샀습니다. 그런 류의 효과는 미비하지만 전에 쓰던 핑크 베이스의 선크림보다는 안면홍조가 심한 저에게 훨씬 낫습니다. 

위에 언급했다싶이 저는 재생크림 특유의 제형을 좋아합니다. 그래서 부드럽지않고 뻑뻑하게 발리는 느낌도 괜찮았습니다. 제 피부타입은 지성도 건성도 아닌 그 중간의 복합성인데 워낙 피니쉬파우더로 매트하게 마무리해서 그런가 운동 후 땀을 한바탕 흘려도 개기름이 생기지 않았습니 다. 건성, 복합성 분들은 한여름에도 충분히 사용 가능할 것 입니다. 

마지막으로 매트한 피부 화장과 궁합이 정말 좋습니다. 저는 베이스 메이크업을 항상 매트하게 마무리합니다. 그럼 각질이 부각될때도 있는데 이 선크림은 자체 유분감이 있는편이라 보완을 잘해줍니다. 아직까지 단점을 찾진 못했습니다.",3,2022,3,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,1,0
1464,1492,A000000155727,낭만냥이,289,1,5,0,"같은 라인의 시카 세럼이랑 시카 크림을 몇 번 구매하면서 증정품으로 들어있던
샘플을 계속 가지고만 있다가 이번에 사용해봤는데 제품이 괜찮더라고요.
그래서 원래는 기존에 사용하고 있던 라****에서 나오는 제품을 구매하려고 하다가
쿠폰 적용도 안되고 이 제품을 본품으로 사용해보고 싶기도 해서 구매했어요.
보통 뚜껑이 아래쪽으로 된 제품들은 대부분 세워서 보관을 하기 때문에 그럴 경우
사용을 하려고 뚜껑을 열면 제품이 확 쏟아지듯 나와서 양 조절하기가 싶지 않은데
이 제품은 입구가 좁고 길어서 그런 걱정은 안 해도 될 거 같아요.
제품의 색상은 하얀색이 아니라 연한 연녹색을 띠고 있는데 인공색소로 만든 게 아닌
오가닉 필터의 천연 그린 컬러라고 해요.
색상이 그린색이다 보니까 피부의 붉은 기를 잡아줘서 저처럼 피부에 홍조가 있는
경우에는 약간의 톤 보정 효과까지 있더라고요.
발림성은 무난한 편이긴 한데 조금 무거운 제형이라서 한 번에 많이 바르기보다는
소량씩 여러 번 덧발라 주는 게 훨씬 잘 발라지고 흡수도 빨리 되는 거 같아요.
향은 약품 냄새 비슷한 게 나서 조금 별로였지만 피부 진정도 되면서 자외선 차단
효과까지 있는 제품을 찾으신다면 한번 사용해보시는 것도 괜찮을 거 같아요.",3,2021,10,27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3,0,1,0
1465,1493,A000000155727,Liamgallagher,1460,0,5,1,"건성인 엄마랑 같이 사용하는 제품이에요. 일단 지성용으로는 비추입니다. 결론부터 말하면 트러블성 건성에게 적합한 제품같아요. 지성이 사용하기엔 많이 기름져요.

저는 일단 지성인데 원래는 보송하게 마무리되는 선크림을 사용했습니다만 요즘 피부과에서 피지 조절제 먹기 시작하면서부터는 보송하게 마무리 되는 선크림을 사용하니까 너무 건조하더라고요. 선크림을 안 바를 순 없고..하다가 약먹는 동안은 이걸로 사용하고 있습니다. 시카성분도 들어가있어서 피부 예민한 사람도 사용할 수 있을 것 같아요. 확실히 자극적인 느낌은 전혀없어서 좋았어요. 엄마는 원래 이 제품으로 사용했는데 다른 선크림보다 피부 당기는 느낌이 덜해서 좋다고 하시네요. 재구매의사도 있습니다. 약먹는 동안은 계속 이 제품 사용할 것 같아요",2,2022,7,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
1466,1494,A000000155727,jeonb****,0,0,5,1,"아침에 세안 후 마지막으로 바르는 것이 선크림인데, 선크림 역할을 하면서도 피부 개선 역할을 하는 제품을 골랐습니다.",2,2021,9,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,1,0
1467,1495,A000000155727,Liamgallagher,1460,0,5,0,"✔️건성인 엄마가 매번 구매하는 제품이에요. 지성인 저도 같이 사용해 보고 남기는 리뷰입니다.

✔️건성인 사람이 사용하기엔 유분기도 충분한 것 같아요 엄마가 선크림 중에서 제일 건조하지않다고 하네요. 조금 번들거리는 느낌은 있어요. 보송한 선크림을 찾으시면 비추입니다.
성분은 시카 성분이 들어있어서 저도 사용해봤는데 트러블이 발생하는 건 아닌데 너무 기름져서 맞지않더라구요. 그나마 낮에는 괜찮은데 저녁 되면...정말 유분기 폭발이라서 무조건 건성인 분들께 추천드립니다.

✔️더모 코스메틱 제품이라서 품질은 정말 괜찮았어요. 다만 가격이 정말 비쌉니다. 용량도 다른 선크림보다 훨씬 적고 가격도 굉장히 비싸니까요. 보통 할인도 잘 안들어가서 할인 할 때마다 꼭 사두는 편입니다. 건성이면 한 번 사용해보세요.",1,2022,9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,0
