,index,product_id,reviewer,reviewer_rank,specialist,user_score,on_off,review,help,year,month,day,쿨톤,지성,민감성,블랙헤드,다크서클,트러블,약건성,탄력,웜톤,홍조,아토피,주름,피지과다,모공,잡티,각질,건성,미백,all,중성,복합성,자극도,피부타입_건성에 좋아요,피부타입_복합성에 좋아요,피부타입_지성에 좋아요,피부고민_보습에 좋아요,피부고민_주름/미백에 좋아요,피부고민_진정에 좋아요
1913,1913,A000000145282,shengyu****,0,0,5,0,좀 비싸긴 하지만 진정 보습 효과 좋아서 할인 할때 자주 구매 합니다. 조금 저렴했으면 해요. 그럼 1일 1팩으로 사용 하고 싶어요.,1,2021,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,1,0
1914,1914,A000000145282,나냥이,467,0,4,0,"저번에 올리브영에서 받은 샘플 중에 닥터디퍼런트 크림이 잇었는데 괜찮았어서 닥터디퍼런트 브랜드를 기억하고 있었어요ㅎㅎ 마스크팩 사야되서 여러가지 사면서 요 제품도 구매해봤어요. 수분진정 마스크팩이라 기대하고 사용해봣어요.

사용해보니 무난무난 합니다! 일단 시트는 얇은편이라 밀착력이 우수하고 에센스제형도 적당해서 주르륵 흘러내리거나 하는 거 없어 불편하지 않았어요ㅎㅎ 흡수력도 좋아서 10분이내로 떼주었고 수분지속감이나 보습력은 그럭저럭이였어요. 그래도 쿨링감이 있어서 그런가 피부온도도 내려가고 산뜻하게 마무리되니 좋거라구요ㅎㅎㅎ 담에 세일하면 또 구매할게요~~",1,2021,5,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1,0,0
1915,1915,A000000145282,jyooniday,0,0,5,0,"피부 진정에 도움되고, 향도 무향이고, 에센스가 양이 엄청 많지는 않지만 사용에는 충분해서! 떼어내고 나도 피부가 끈적이지 않게 적당히 촉촉해요. 위에 젤크림 정도 얇게 같이 발라주고 자고 일어나니 피부가 속건조도 확 잡혀있고 촉촉해요. 마음에 들어요 추천합니다",1,2021,5,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,0,1,0,0,0,1
1916,1916,A000000145282,oei****,0,0,3,0,"특이한 마스크팩인 것 같아요.
진정이 안되는 것 같으면서도 진정이 돼요.",1,2021,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0
1917,1917,A000000145282,요다,96,1,4,0,"닥터디퍼런트 비타a 아이앤넥크림이랑 시카메탈크림
사용해보고 브랜드에 관심이 생겨서 마스크팩도 써봤어요

결론부터 말하면 사용감 괜찮은 수분진정 마스크팩인데
사실 가격대비 뛰어나다는 느낌은 못받았어요

시트는 얇은 편인데 필름지가 붙어있어서 부착하기에
용이했고 밀착력도 괜찮은 편이었어요
다만, 재질이 특별하기보단 평범한 느낌이에요
시트를 꺼내면 파우치 안에는 에센스가 거의 없는데
시트가 충분히 에센스를 머금고 있기 때문에
20분 부착에도 마르지 않고 촉촉하게 사용할 수 있어요

떼어낸 후에는 유분기는 없고 수분만 충전해주는 
느낌이라 유분기있는 크림으로 마무리 해줬어요
마스크팩만 쓰면 얼굴에 당김이 느껴지더라구요

진정효과는 1회 사용으로는 크게 체감하지 못했고
열감을 낮춰주는 정도였습니다

제품 자체만 놓고보면 괜찮긴한데
요즘 비슷한 가격대 마스크팩 중에 좋은 제품이 많아서
재구매는 잘 모르겠어요",1,2021,3,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0
1918,1918,A000000145282,봄,1351,0,4,0,"닥터디퍼런트 브랜드의 제품은 처음 사용해봅니다.
요즘 무슨 이유 때문인지 피부가 무척 안 좋아졌어요.
이마 턱 코 볼 어디라고 할 거 없이 다 뒤집어진 상태예요.
다른 회사의 진정 팩을 붙였더니 따가워서 붙이자마자 뗄 정도로 예민한 상태죠.

아직 트러블이 뛰어나게 진정되어 들어가진 않았지만
이 팩을 하는 동안은 얼굴이 아프지 않았고
향이 거의 나지 않는 은은한 향이었으며
보습감이 괜찮았고
밀착력이 무척 좋았기 때문에
우선 합격점을 드릴 수 있을 거 같아요 ㅎㅎ
(에센스는 흐르는 물 제형이에요!!)

물론 자고 일어나서 진정효과까지 뚜렷하게 나타난다면 더 완벽할 거 같네요.
그렇다면 비싸도 살 거 같아요 ㅎㅎ",1,2021,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1
1919,1919,A000000145282,지나가는코덕입니다,1056,0,5,0,닥터디퍼런트 레티날 크림 시카 크림 정말 잘 사용했는데 마스크팩이 나와있길래 구매해봤어요 피부의 보습력을 높여주는 판테놀이랑 자연보습인자가 함유되어 있어서 그런지 피부 각질도 잠재워주고 부드럽고 촉촉한 사용감이더라구요 알란토인이 함유되어 있어서 피부 진정에 도움을 주니까 스트레스 받아 민감해진 피부를 순하게 진정시켜줘서 좋았어요 또한 원형 단면 구조의 섬유 원단으로 제작된 시트 사용으로 보액성과 밀착력이 높아 피부에 에센스를 균일하게 분포시켜주며 제작 시 첨가제나 접착제 같은 화학 성분을 안 넣어 민감한 피부에도 안심하고 사용가능하다니 역시나 믿고 쓰는 닥터디퍼런트라는 생각이 들더라구요 앞으로도 계속 쟁여두고 사용하려구요!!,1,2021,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,0,0,1
1920,1920,A000000145282,skwn****,0,0,5,0,"우선 저는 악건성 피부타입을 가지고 있어요

항상 건조해서 관리할 때 보습에 초점을 맞추고 최대한 신경써 해주는 편이에요 

이 제품은 사은품으로 받아서 처음 사용 후 생각보다 하고 난 후가 좋아서 재구매 한 제품인데요
시트팩의 두께는 적당하고 밀착도 잘 되는 편인 것 같아요
근데 가격이 4000원 제품인거 치고는 좋은 ? 재질은 아닌 것 같아요 
에센스는 붙이고 누우면 조금 흘러 내릴만큼? 있어서  10-20분하기에 무리가 없어요

저는 해당 제품을 사용하기 전에 닥터디퍼런트에서 나온 스킨으로 얼굴을 닦아 각질제거를 한 후 마스크팩을 붙이고 프라엘 갈바닉으로 마사지 하면서 흡수 시켜줘요 이렇게 하고 다음날 일어나면 정말 촉촉하고 광이나요",1,2021,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,1,0,0
1921,1921,A000000145282,ehrtn****,0,0,5,0,이 때까지 써 본 수분진정 마스크팩 중에 제일 맘에 들어요!!! 정가 주고는 못살 꺼 같지만ㅠㅠ 세일할 때마다 쟁여놓거 싶어요,1,2020,11,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,0,0,1
1922,1922,A000000145282,hiyne****,0,0,4,0,그냥 쓸만해요^^.. 마스크팩이 어떤 제품이든 그럭저럭인 것 처럼요,0,2023,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1923,1923,A000000145282,왕호떡,1288,1,5,0,닥터디퍼런트 가성비 최고 마스크팩 ~~~ 진정효과도 수분감도 충분한 듯한 느낌이고 마스크팩도 얇고 피부에 자극 없을 무 ~~=,0,2022,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1924,1924,A000000145282,zue****,0,0,5,0,일일1팩으로다가 구매했는데 가격은 좀 있네요. 그만큼 괜찮긴해요-,0,2022,10,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0
1925,1925,A000000145282,캐모마일릴렉서,56,0,5,0,피부가 건조해서 자주 팩을 사용하는데 얼굴에 밀착이 잘되어 붙이고 설겆이등 집안일하는데 불편함이 없어 좋아요.잘붙어있네요,0,2022,9,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0,0,1
1926,1926,A000000145282,푸른올영이,85,0,5,0,"자극이 없고 순한편이고 시트지가 얇고 밀착력이 좋았어요, 이천원이라는 가격에 구매해서 금액적으로 부담스럽지도 않구요!",0,2022,9,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0,0,1,0,0
1927,1927,A000000145282,viw****,0,0,5,0,수분감이 좋고 다른 마스크팩에 비해 비싸지만 그만큼 하고 나면 수분감이 충분합니다,0,2022,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1928,1928,A000000145282,야따,0,0,4,0,닥터디퍼런트 브랜드는 완전 처음들어보는데 네이버 블로그에 추천글이 있길래 호기심에 한번 구입해보았어요. 일단 가격이 세일기간이 아니고선..살 수 없는 비싼 가격이어서 조금 망설였습니다. 세일기간을 노려서 많이 쟁이시는게 정신건강에 좋을것같아요. 일단 써보면 시트는 되게 부드러운데 아쉬운점은 마스크액이 많이 안들어가있어서 금방 마스크팩이 마르더라구요. 이부분 보완만되면 무난한 팩인것 같습니다. 저는 많이 건성이라 마스크팩을 하고나서도 피부가 약간 건조한데 이팩도 쓰고나면 약간 건조한것 있더라구요. 평범한 피부 가지신분들한테는 무난한 마스크팩일거고 저같이 악건성인분들한테는 솔직히 비추드립니다. 수분감이 많은 다른 마스크팩 사용하라고 권해드리고 싶어요. 후기는 여기까지,0,2022,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0,0,1,0,0
1929,1929,A000000145282,byu****,0,0,5,0,손소독제가 안왔어요 ㅠ ㅠ 다른게 왔네요ㅠ 마스크팩은 좋아요!,0,2022,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,0,0,1
1930,1930,A000000145282,왕호떡,1288,1,5,0,"닥터디퍼런트 브랜드 자체가 막 엄청 유명하지는 않은 것 같은데, 뭔가 더모 브랜드에서도 성분이나 효과가 좋은 느낌으로 알고 있어서 마스크팩 먼저 츄라이해봤어요. 

사실 가격은.. 세일을 하지 않으면 비싼 감이 있는 것 같아요. 정가 주고는 .. 딱히 구매하지 않을 것 같아요. 

일단 수분감이 엄청 좋다고 느꼈어요. 마스크팩에 에센스가 엄청 많은건 아닌데, 저는 오히려 좋았어요. 에센스가 남는다고 해서 몸이나 이런데 바르지 않는 편인데, 그래서 남는 것 없이 딱 알맞다는 생각이 들었어요.

시트 자체도 얇고 부드러운 것 같아요. 원래 피부가 예민해서 가끔가다가 뻣뻣한 마스크팩을 사면 피부가 간질간질하고 따끔거릴 때가 있었는데, 그런 느낌은 못받았어요. 사용 후에는 수분크림 발라주면 촉촉한 피부 완성입니다. !!",0,2022,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1931,1931,A000000145282,재봄,0,0,5,0,화장 하기 전에 붙이면 화장 진짜 잘 먹어요!! 물론 자기 전 날에 붙이고 자도 담날에 피부 완전 좋아보이구용 근데 팩 자체에 에센스를 많이 안 머금고 있는 느낌이에요,0,2022,8,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0,1,0,1,0,0
1932,1932,A000000145282,aem****,0,0,5,0,팩의 밀착력 좋고요 그 위에 덧바를 수 있는 에센스양도 충분하고 다음날까지 수분이 얼굴에 담겨있어요,0,2022,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0
1933,1933,A000000145282,aem****,0,0,4,0,팩의 밀착력 괜찮고요 수분감 낭낭하고 진정에도 도움돼요 에센스앙도 두겹 세겹 바르기 좋아요,0,2022,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0
1934,1934,A000000145282,재봄,0,0,4,0,무난하게 쓰기 좋은 팩인 것 같아요 근데 시트지가 에센스를 많이 머금고 있는 편은 아니에요,0,2022,7,5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,1
1935,1935,A000000145282,지나가는코덕입니다,1056,0,3,0,닥터디퍼런트에 마스크팩이 있다는 걸 알았을 땐 별 관심 없었는데 저번에 무난하게 사용했던 기억이 있어서 이번 세일 기간에 하나 구매했습니다 마스크팩 시트 자체의 밀착력은 무난무난한 것 같아요 에센스 양도 넉넉하게 들어있어서 오래 붙이고 난 뒤 메말라 있다거나 그런 현상은 없었어용 카밍 앤 모이스춰라는 이름답게 진정과 보습 효과가 확실히 있는 제품이기는 합니다!! 붉은기를 진정시켜 주면서 수분감이 엄청난 제품이라 확실히 붙인 뒤 떼어내고 에센스를 흡수시켜 주면 피부가 촉촉하니 건조하진 않더라구요 붙이고 난 뒤 피부가 갑자기 건조해지는 마스크팩 제품들 진짜 많은데 이 제품은 보습감은 주면서 에센스가 끈적거리는 마무리감도 없어서 너무 괜찮았어요!! 난 왜 이걸 그땐 무난하다 했을까 싶은? 가격이 좀 나가는 편이라 그랬던 것 같아여 솔직히 이 제품보다 저렴하면서 비슷한 효과를 볼 수 있는 제품들이 많다보니 ㅠㅠ 닥터디퍼런트는 비타에이크림이 유명하니까 그 라인으로 마스크팩을 출시해도 괜찮을 것 같아요!!,0,2022,3,23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,1
1936,1936,A000000145282,sww****,0,0,5,0,기대했는데 이 라인 마스크는 크게 모르겠으오ㅜㅜㅠ딱히 좋은거는 모르겠급니다유ㅠㅠ,0,2022,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,1,1,0,0
1937,1937,A000000145282,bang0****,0,0,5,0,마스크팩을 사용하는 이유는 기본적인 스킨케어로만으로는 피부 특히 얼굴에 충분한 영양분을 공급하기 어렵기 때문인데요. 이 제품은 일단 얼굴에 잘 밀착이 돼서 좋아요. 착붙착붙이라고들 하잖아요. 얼굴에 딱 밀착이 돼서 붙이기가 편리해요. 시트팩의 두께는 두껍지도 얇지도 않고 딱 적당한 것 같아요. 사실 너무 두께보다는 시트 내 에센스의 양이 충분한가가 중요한데 에센스는 적당히 들어있는 것 같아요. 자기 전에 세안하고 피부 진정시킨 후에 사용하면 매우 좋은데요. 주름이나 미백에 좋다기 보다는 보습이나 진정에 효과가 있는 것 같아요. 당연히 마스크팩이니 지성이나 복합성 피부보다는 건성에 효과가 있는듯 하고요. 요즘처럼 겨울철에 사용하기 딱 좋은 제품인 것 같아요. 피부에 닿는 자극의 크기도 순한 편이라 부담없어요.,0,2021,12,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0
1938,1938,A000000145282,kb****,0,0,3,0,"닥디 제품들은 다 잘맞고해서 팩도 좋으려나하고 구입해봣는데 송직히 그 값은 못하는거같아요 ㅎ
..",0,2021,9,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1
1939,1939,A000000145282,digi****,0,0,3,0,"피부타입: 수부지. 얼굴 전체에 기름이 많이 나옴. 크고 굵고 많은ㅠ 모공으로 인해 항상 번들거리고 조금만 관리가 소홀해도 바로 여드름이 남. 좁쌀같은 작은 여드름이 아니라 굵고 깊은 여드름성 피부라 한번 나면 몇 주, 길게는 몇 달도 감ㅠ 그래서 클렌징이나 기초에 신경을 많이 쓰고.피부에 안맞다 싶으면 바로 바디나 핸드크림으로 전락. 팩도 자주하는데 진정용을 특히.많이.사용.
제품튝징: 닥터 디퍼런트?는 첨 들어보는데 우연히 cf에서 보았고 제품들도 여러개 있는 것 같아서 익숙해짐. 마침 세일기간이고 쿠폰도 있어서 제품 몇 개 사봄. 팩은 진정용을 많이 사용해서 카밍성능을 구입. 써보니 흠. 걍 시트팩이고 큰 특징은 없는 듯. 걍 무난무난한 제품. 담날 트러블안생기고 하는것만으로도 나름? 만족..",0,2021,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1940,1940,A000000145282,shengyu****,0,0,5,0,항상 애용하는 팩이에요.복합성 붉은기 있는 예민 피부에 즉각적으로 피부가 한층 밝아 진걸 확인할 수 있어요. 쭉 사용 예정입니다.,0,2021,8,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0
1941,1941,A000000145282,jl****,0,0,4,0,마스크가 비싼 편이네요. 그만큼 효과가 있는진 모르겠지만 그냥 괜찮았어요,0,2021,8,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,1,0,0
1942,1942,A000000145282,Oliveyoung12,0,0,4,0,"이 마스크팩을 사용할 때 제 피부가 좀 예민했어요.
화장품을 안 맞는 걸 써서 피부가 따갑고 건조하더라구요.
진정시키고 수분보충해줘야 하는데 어떤 마스크팩을 쓸까 하다가 이 제품이 진정효과를 되게 강조하길래 사용해봤어요.
이 제품이랑 평소에 바르는 비타민 제품을 발랐는데 좀 진정되더라구요.
뒤집어진 피부가 한 번에 나아졌다 이런 건 아니지만 예민해진 피부에 함부로 뭘 올리기 어려울 때 쓸 수 있는 팩인 것 같아요. 😆 
특별히 거슬리는 향도 없고 시트도 그냥저냥 무난하고 수분감도 좋아서 앞으로도 재구매해서 쓸 생각이에요.
강력한 진정효과는 아니여서 정가는 좀 비싸다고 생각해요.",0,2021,7,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0
1943,1943,A000000145282,oei****,0,0,5,0,"마스크팩치고 저렴한 편은 아니지만 꾸준히 재구매해서 사용하고 있는 마스크팩이에요.
닥터디퍼런트 제품을 거의 다 가지고 있는데 마스크팩이 가장 사용하기 편리해서 손이 잘 갑니다.
제 친구한테 써보라고 하나 줬는데 사용해보더니 스킨케어 공들이고 자고 난 후의 피부상태가 된다고 굉장히 만족했습니다. ㅎㅎ
저도 이 마스크팩의 효과를 잘 모르겠는데 묘하게 원래 내 피부보다 상태가 좋아지는 것 같아 사용하게 되는 것 같아요.
진정효과도 있고 보습효과도 있어요.
그렇지만 그 효과가 강력한건 아니고 피부 컨디션을 끌어올려주는 마스크팩인 것 같아요! 사용해보셔도 좋을 것 같습니다.",0,2021,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,1,0,0,0,1
1944,1944,A000000145282,80ins****,0,0,3,0,"수분감 아서 얼굴에 흠뻑 젖는 스타일의 팩이 아니라
아쉽지만 디퍼런트 제품이 마음에 들어 세일때 구매",0,2021,6,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,0,0,1,0,0,1
1945,1945,A000000145282,사또,0,0,4,0,자극이 극소량 있는거말고는 괜찮은거같아요 향은 호불호있을듯,0,2020,12,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,1
1946,1946,A000000145282,None,0,0,0,0,None,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0
1947,1947,A000000145226,화장풍유몽밍,0,0,4,1,"요기 브랜드 아이 크림이 좋다고 해서 팩도 겸사겸사 사보았습니다.. 왠지 모르게 탄력이 떨어져있는 거 같은 느낌이 드는 날에 사용하기 위해서요 ㅎㅎ 🥺 음 근데 다들 알잖ㅇ아요 < ~ 팩 한번 했다고 피부가 눈에 띄게 좋아지면 피부과가 왜 있고 비싼 화장품이 왜 있겠어요.. ㅎㅎ 아시죠??
다들 꾸준한 관리가 중요합니당 ⭐️⭐️ 

이거 하고 자극은 못 느꼈지만 .. 또한 주름 개선도 못 느꼈어요.. 그냥 뭐 얼굴이 당기는 날에 긴급처방으로 쓴 거기 때문에 .. 뭐라 할 말이 없네용 .. 진정용 팩은 뒤집힐 거 같은 날에 쓰면 되기야 하는데 요건 그냥 샤워후에 스킨케어 해주기 귀찮을 때 촥 붙이면 좋을듯 해용",4,2021,6,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0,0,0,1,0
